timestamp_utc,run_label,prompt_name,run_index,cpu_threads,cpu_isa,cpu_kv_cache,teacher_forced,prompt_tokens,generated_tokens,load_time_ms,prefill_time_ms,prefill_tokens_per_second,decode_time_ms,tokens_per_second,profile_json
2026-09-05T19:51:58.2124786Z,selected-base,prefill256,2,12,avx512-vnni,fp16,False,256,0,560.1411,201.6694,1269.404282,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788637917413.json
2026-09-05T19:51:59.0156750Z,selected-base,prefill256,3,12,avx512-vnni,fp16,False,256,0,564.5228,210.1383,1218.245317,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788637918214.json
2026-09-05T19:52:00.6487383Z,selected-selected,prefill256,1,12,avx512-vnni,fp16,False,256,0,558.7827,215.4494,1188.214031,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788637919833.json
2026-09-05T19:52:01.4486487Z,selected-selected,prefill256,2,12,avx512-vnni,fp16,False,256,0,557.5008,213.5352,1198.865573,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788637920650.json
2026-09-05T19:52:02.2501963Z,selected-selected,prefill256,3,12,avx512-vnni,fp16,False,256,0,563.4318,208.9696,1225.058573,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788637921450.json
2026-09-05T19:52:03.8690910Z,selected-selected,prefill256,1,12,avx512-vnni,fp16,False,256,0,563.36,214.1984,1195.153652,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788637923064.json
2026-09-05T19:52:04.6674924Z,selected-selected,prefill256,2,12,avx512-vnni,fp16,False,256,0,558.1792,210.7357,1214.791798,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788637923871.json
2026-09-05T19:52:05.4682731Z,selected-selected,prefill256,3,12,avx512-vnni,fp16,False,256,0,560.858,212.3672,1205.459223,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788637924669.json
2026-09-05T19:52:07.0805353Z,selected-base,prefill256,1,12,avx512-vnni,fp16,False,256,0,556.412,209.6246,1221.230714,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788637926285.json
2026-09-05T19:52:07.8807286Z,selected-base,prefill256,2,12,avx512-vnni,fp16,False,256,0,559.2568,213.1557,1201.00002,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788637927082.json
2026-09-05T19:52:08.6899634Z,selected-base,prefill256,3,12,avx512-vnni,fp16,False,256,0,559.1139,222.2188,1152.017741,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788637927882.json
2026-09-05T19:54:14.9383244Z,affinity0000ffff-base,decode1,1,12,avx512-vnni,fp16,False,1,128,580.0949,10.6279,94.091965,1032.2932,123.995779,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638053274.json
2026-09-05T19:54:16.6328735Z,affinity0000ffff-base,decode1,2,12,avx512-vnni,fp16,False,1,128,581.5272,10.5071,95.17374,1047.0569,122.247416,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638054963.json
2026-09-05T19:54:18.2904931Z,affinity0000ffff-base,decode1,3,12,avx512-vnni,fp16,False,1,128,579.7874,10.3868,96.276043,1035.6693,123.591575,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638056636.json
2026-09-05T19:54:21.6353439Z,affinity0000ffff-selected,decode1,1,12,avx512-vnni,fp16,False,1,128,592.4906,10.8301,92.335251,1030.3967,124.224,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638059962.json
2026-09-05T19:54:23.3033204Z,affinity0000ffff-selected,decode1,2,12,avx512-vnni,fp16,False,1,128,599.5795,10.4704,95.507335,1026.725,124.668241,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638061637.json
2026-09-05T19:54:24.9688778Z,affinity0000ffff-selected,decode1,3,12,avx512-vnni,fp16,False,1,128,596.98,10.5298,94.968565,1026.1286,124.7407,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638063305.json
2026-09-05T19:54:28.2794447Z,affinity0000ffff-selected,decode1,1,12,avx512-vnni,fp16,False,1,128,586.0593,10.3931,96.217683,1027.2169,124.608542,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638066626.json
2026-09-05T19:54:29.9129780Z,affinity0000ffff-selected,decode1,2,12,avx512-vnni,fp16,False,1,128,584.5491,10.4861,95.364339,1008.9362,126.866297,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638068282.json
2026-09-05T19:54:31.5575284Z,affinity0000ffff-selected,decode1,3,12,avx512-vnni,fp16,False,1,128,577.8625,10.4385,95.799205,1024.9185,124.887979,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638069915.json
2026-09-05T19:54:34.8904011Z,affinity0000ffff-base,decode1,1,12,avx512-vnni,fp16,False,1,128,594.4285,10.4332,95.84787,1021.1046,125.354445,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638073235.json
2026-09-05T19:54:36.5665556Z,affinity0000ffff-base,decode1,2,12,avx512-vnni,fp16,False,1,128,592.8455,10.773,92.824654,1040.2566,123.046564,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638074892.json
2026-09-05T19:54:38.2295005Z,affinity0000ffff-base,decode1,3,12,avx512-vnni,fp16,False,1,128,594.0879,10.7397,93.112471,1028.48,124.455507,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638076568.json
2026-09-05T19:54:41.8845352Z,affinity0000ffff-base,decode128,1,12,avx512-vnni,fp16,False,128,128,600.7539,129.3676,989.428574,1043.8637,122.621373,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638080081.json
2026-09-05T19:54:43.7021914Z,affinity0000ffff-base,decode128,2,12,avx512-vnni,fp16,False,128,128,614.3413,130.3186,982.208219,1043.2896,122.688849,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638081886.json
2026-09-05T19:54:45.5185154Z,affinity0000ffff-base,decode128,3,12,avx512-vnni,fp16,False,128,128,579.3172,137.3386,932.003093,1069.4856,119.683706,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638083704.json
2026-09-05T19:54:49.1364137Z,affinity0000ffff-selected,decode128,1,12,avx512-vnni,fp16,False,128,128,594.3139,139.0449,920.565947,1049.6299,121.947746,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638087324.json
2026-09-05T19:54:50.9350343Z,affinity0000ffff-selected,decode128,2,12,avx512-vnni,fp16,False,128,128,577.9737,136.7501,936.013941,1053.4115,121.50997,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638089138.json
2026-09-05T19:54:52.7232912Z,affinity0000ffff-selected,decode128,3,12,avx512-vnni,fp16,False,128,128,595.0328,130.466,981.098524,1033.2127,123.88543,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638090936.json
2026-09-05T19:54:56.3447641Z,affinity0000ffff-selected,decode128,1,12,avx512-vnni,fp16,False,128,128,597.1325,135.6347,943.711307,1041.0489,122.952918,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638094542.json
2026-09-05T19:54:58.1301878Z,affinity0000ffff-selected,decode128,2,12,avx512-vnni,fp16,False,128,128,593.4342,129.3864,989.284809,1031.7052,124.066448,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638096346.json
2026-09-05T19:54:59.8937709Z,affinity0000ffff-selected,decode128,3,12,avx512-vnni,fp16,False,128,128,578.9035,127.954,1000.359504,1027.3042,124.597953,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638098132.json
2026-09-05T19:55:03.5000041Z,affinity0000ffff-base,decode128,1,12,avx512-vnni,fp16,False,128,128,578.1699,138.8997,921.528268,1057.6563,121.022302,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638101697.json
2026-09-05T19:55:05.3092240Z,affinity0000ffff-base,decode128,2,12,avx512-vnni,fp16,False,128,128,588.2739,136.967,934.531676,1053.7507,121.470856,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638103501.json
2026-09-05T19:55:07.0871151Z,affinity0000ffff-base,decode128,3,12,avx512-vnni,fp16,False,128,128,578.9478,129.0574,991.806746,1040.4375,123.02517,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638105311.json
2026-09-05T19:55:08.8894580Z,affinity0000ffff-base,prefill256,1,12,avx512-vnni,fp16,False,256,0,580.4053,274.9902,930.942266,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638108004.json
2026-09-05T19:55:09.7622053Z,affinity0000ffff-base,prefill256,2,12,avx512-vnni,fp16,False,256,0,584.204,258.7013,989.558228,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638108891.json
2026-09-05T19:55:10.6532608Z,affinity0000ffff-base,prefill256,3,12,avx512-vnni,fp16,False,256,0,594.7469,265.7462,963.325158,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638109764.json
2026-09-05T19:55:12.4536038Z,affinity0000ffff-selected,prefill256,1,12,avx512-vnni,fp16,False,256,0,598.1536,264.919,966.333106,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638111562.json
2026-09-05T19:55:13.3296456Z,affinity0000ffff-selected,prefill256,2,12,avx512-vnni,fp16,False,256,0,578.3013,266.8464,959.353396,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638112455.json
2026-09-05T19:55:14.2126592Z,affinity0000ffff-selected,prefill256,3,12,avx512-vnni,fp16,False,256,0,596.994,257.909,992.598164,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638113331.json
2026-09-05T19:55:15.9965952Z,affinity0000ffff-selected,prefill256,1,12,avx512-vnni,fp16,False,256,0,580.665,266.727,959.782849,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638115121.json
2026-09-05T19:55:16.8980868Z,affinity0000ffff-selected,prefill256,2,12,avx512-vnni,fp16,False,256,0,599.056,270.4821,946.458194,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638115998.json
2026-09-05T19:55:17.8074658Z,affinity0000ffff-selected,prefill256,3,12,avx512-vnni,fp16,False,256,0,605.3413,273.898,934.654506,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638116899.json
2026-09-05T19:55:19.5946246Z,affinity0000ffff-base,prefill256,1,12,avx512-vnni,fp16,False,256,0,594.0435,276.2539,926.68375,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_1_1788638118696.json
2026-09-05T19:55:20.4910683Z,affinity0000ffff-base,prefill256,2,12,avx512-vnni,fp16,False,256,0,609.4156,257.6241,993.695854,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_2_1788638119596.json
2026-09-05T19:55:21.3780120Z,affinity0000ffff-base,prefill256,3,12,avx512-vnni,fp16,False,256,0,595.2738,263.9347,969.936882,0,0,C:\Development\vibe-inference\benchmarks\h128-stage-profiles\run_cpu-h128_3_1788638120492.json
